序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
783,电子工程师,电子元器件销售工程师（双休+高薪）,15-20k,深圳-福田区,经验不限-大专-电子元器件-芯片-to B-电子/通信/硬件,经验不限-大专-电子元器件-芯片-to B-电子/通信/硬件,安芯易电子商务(深圳)有限公司,电子/半导体/集成电路-500-999人,深圳-福田区,电子/半导体/集成电路-500-999人,"职责描述：
1、和销售团队配合，根据销售的需求，在全球范围确认渠道和采购各类电子元器件 ；

2、向销售提供COST DOWN方案和技术支持，收集供应商库存信息 ；

3、开发有竞争力的电子元件（各种品牌的IC，存储芯片，二，三极管等）的供应商，包括分销商/代理商/工厂库存等）；

4、电子元器件的搜寻、谈判、下单和订单的执行；

5、供应商管理及关系拓展。

","任职要求：
1、大专及以上学历，有电子元器件行业采购经验优先；

2、有强烈的电子元器件采购兴趣，性格外向，思维敏捷，行动迅速和极致责任心；

3、积极主动、责任心强，有优秀的沟通及谈判能力；

4、有团队合作精神。


公司福利待遇：

1、提供极具竞争力的提成机制，让优秀销售快速实现买车买房目标；

2、五天八小时工作制，周一至周五 9:00-18：00，周末双休；

3、享有国家法定节假日、五险一金、带薪年假、丰盛的下午茶及节日礼品；

4、提供额外丰富业绩奖励，包括现金、奖品等各种不同形式的奖励游戏。

5、公司每年组织全体员工丰富的团队建设活动。

"
784,电子工程师,电子元器件销售（提供宿舍+双休）,12-20k·13薪,深圳-宝安区,1-3年-大专-电子元器件-面销-to B-客户管理-市场洞察-电子/通信/硬件-芯片销售-MCU-主动件-IC销售,1-3年-大专-电子元器件-面销-to B-客户管理-市场洞察-电子/通信/硬件-芯片销售-MCU-主动件-IC销售,深圳市华迅联科技有限公司,电子/半导体/集成电路-50-99人,深圳-宝安区,电子/半导体/集成电路-50-99人,"一、【岗位职责】：
1、负责公司的电子元器件代理线推广，开发和维护客户关系，通过邮件、电话、拜访等方式建立与终端客户的采购合作关系；
2、从Design-in到Design-win，跟进项目情况，沟通确认Forecast，完成物料交付和催收货款；
3、深入了解客户各项目研发进展情况，商务事宜的沟通和谈判，包括总量、价格、交期及结款的确定等；
4、与公司内部采购员建立有效沟通，推广贸易线，处理好客户的各类元器件需求、报价、订单、交货及货款回收整套销售流程；
5、跟进应收账款的及时收回。

二、【","任职资格】：
1、1-2年左右电子元器件销售经验；
2、对电子元器件有一定了解，熟悉电子元器件产业链情况；
3、有开拓业务的积极主动性，工作响应灵活，做事有激情；
4、善于沟通，勇于开拓创新，有良好的职业素养和敬业精神；
5、加分项：有一定客户资源/渠道。

三、【薪资福利】：
1、薪资结构：无责底薪+提成+季度奖+餐费补贴+出差补贴（根据经验面试定薪）；综合月薪15-20k，13薪制；
2、基本福利：入职买五险一金+下午茶+节日福利+带薪年假+年终奖+弹性工作+员工旅游+终身免费培训等；
3、其他福利：公司停车场月卡报销+各类费用实报实销（主要类目：油费/交通费、客户招待费、差旅费、送礼费、邮寄费等）；
4、晋升机制：销售工程师→销售经理/产品线经理（PM）→产品线管理；
5、提供花园小区宿舍，一人一间（160平4房1厅3卫），宿舍位于西乡前城滨海花园。

四、【上班时间】：
5天7.5小时工作制，周末双休，法定节假日休息，不加班；
A班次：8:50-17:50 / B班次：9:20-18:20（看个人需求每月选一班次）。

五、【上班地点】：
①总部：深圳市宝安区西乡街道-中央大道A座-11楼整层（1号线西乡站/11号线碧海湾站）
②苏州分公司：苏州市吴中区-中润中心(西门)1211-1214室（宝带路地铁站3号口）"
785,电子工程师,电子元器件采购工程师,10-20k,深圳-福田区,1-3年-大专-供应商管理-国际采购-芯片/半导体-英语,1-3年-大专-供应商管理-国际采购-芯片/半导体-英语,安芯易电子商务(深圳)有限公司,电子/半导体/集成电路-500-999人,深圳-福田区,电子/半导体/集成电路-500-999人,"职责描述：

1. 和销售团队配合，根据销售的需求，在全国范围确认渠道和采购各类电子元器件 ；

2. 向销售提供COST DOWN方案和技术支持，收集供应商库存信息 ；

3. 开发有竞争力的电子元件（各种品牌的IC，存储芯片，二，三极管等）的供应商，包括分销商/代理商/工厂库存等） ；

4. 把握电子元器件市场供货紧缺状况并作出分析；


5. 电子元器件的搜寻、谈判、下单和订单的执行；

6. 负责所辖区域供应商资源管理、关系拓展、档案维护；


","任职要求：

1. 大专以上学历，国际采购方向需英文可作为工作语言

2、有强烈的电子元器件采购兴趣，性格外向，思维敏捷，行动迅速和极致责任心；

3、积极主动、责任心强，有优秀的沟通及谈判能力；

4、有良好的团队合作精神！


公司福利待遇：

1、提供极具竞争力的提成机制，让优秀采购快速实现买车买房目标；

2、五天八小时工作制，周一至周五 9:00-18：00，周末双休；

3、享有国家法定节假日、五险一金、带薪年假、丰盛的下午茶及节日礼品；

4、提供额外丰富业绩奖励，包括现金、奖品等各种不同形式的奖励游戏。

5、公司每年组织全体员工丰富的团队建设活动。"
786,电子工程师,电子元器件销售工程师(宝安+双休+无责任底薪+高提成),7-10k,深圳-宝安区,1-3年-大专-电子元器件-芯片-计算机硬件-电子/半导体-半导体-客户管理-电子商务-电子/半导体/集成电路,1-3年-大专-电子元器件-芯片-计算机硬件-电子/半导体-半导体-客户管理-电子商务-电子/半导体/集成电路,深圳万华达实业有限公司,批发/零售-1-49人,深圳-宝安区,批发/零售-1-49人,,
787,电子工程师,电子元器件销售工程师,8-13k·13薪,上海-徐汇区,1-3年-大专-大客户销售-销售主管-销售代表-供应链销售,1-3年-大专-大客户销售-销售主管-销售代表-供应链销售,深圳市洲尚科技有限公司,电子/半导体/集成电路-100-499人,上海-徐汇区,电子/半导体/集成电路-100-499人,"岗位职责：
1、负责销售公司代理品牌及优势渠道品牌
2、开发新客户、维护客户关系，跟进客户项目情况和研发进度；
3、独立完成产品报价、合同签订，回款等日常销售工作，并能及时汇报给直属领导；
4、建立产品销售渠道和开发优质客户群，搜索、采集客户信息和市场信息
5、有志于从事电子元器件行业，如有对电子元器件行业了解或是有经验优先；
","任职要求：
1、大专以上学历，对电子元器件行业有一定的了解；
2.有2年以上电子元器件销售经验优先考虑；
4.具备一定的市场分析及判断能力，良好的客户服务意识；
5.有责任心，能承受较大的工作压力；
6.性格外向、反应敏捷、表达能力强，具有很强的沟通能力；
员工待遇与福利：
1、无责底薪+提成+季度奖金+年度奖金，薪资丰厚无上限；只要够踏实、够努力，你也能拥抱百万年薪；
2、高提成，每月客户开发奖，订单奖，进步奖、销冠奖等；
3、岗前培训+业务知识+多元化销售技巧+兴趣培养，新员工一对一指导（产品易销售）
4、五险一金、节日福利、带薪年假、生日party、不定期组织员工团建、国内外旅游等；
5、五天八小时制，周末双休；
6、具有良好的工作氛围，为员工提供自由广阔的发展空间，实行人性化管理。"
788,电子工程师,电子元器件采购主管,5-10k,深圳-福田区,1-3年-中专/中技-电子元器件-电子/半导体/集成电路-IC芯片,1-3年-中专/中技-电子元器件-电子/半导体/集成电路-IC芯片,深圳市南方世兴科技有限公司,电子/半导体/集成电路-1-49人,深圳-福田区,电子/半导体/集成电路-1-49人,"职责描述：
1、和销售团队配合，根据销售的需求，在全球范围确认渠道和采购各类电子元器件 。
2、电子元器件的搜寻、谈判、下单和订单的执行；合理控制采购成本、组织询价、比价。
3、与供应商进行商业洽谈，维护供应商的关系，为进一步的成本控制打下基础。
4、熟悉华强北现货市场。
工作时间：星期一至星期六 上午9:00-12:00,13:30-18:00（周六提前下班，周日休息） 
联系人：胡经理
公司地址：航都大厦9F
","任职要求：
 管理采购助理，分配询价任务给采购助理，指导和解决采购助理工作上遇到的问题，需要有采购经验多年的。
对接销售，配合完成销售所发的询价和问题。
1、有强烈的电子元器件采购兴趣，性格外向，思维敏捷，行动迅速和极致责任心。
2、中专及以上学历，有一年及以上电子元器件分销行业采购经验优先录用。
3、积极主动、责任心强，有优秀的沟通及谈判能力。
4、有良好的团队合作精神。
5、年龄22-40岁。"
789,电子工程师,供应商质量管理（电子元器件）,9-18k,金华-兰溪,5-10年-本科,5-10年-本科,上海盘毂动力科技股份有限公司,新能源-100-499人,金华-兰溪,新能源-100-499人,"职责描述：
1、负责电子元器件零部件的APQP；
2、负责电子元器件OTS认可及PPAP签署；
3、负责潜在供应商的审核、供应商质量保证能力的提升；
4、负责零部件质量协议的签订；
5、负责电子元器件零部件来料检验文件的编制，并指导IQC实施；
6、负责电子元器件来料检验、生产过程及市场质量问题的反馈、整改跟踪，零部件一致性、稳定性控制；
7、完成上级交办的其他工作。

","任职要求：
1、全日制本科及以上学历，5年及以上供应商质量管理（电子元器类）工作经验；
2、熟悉电子元器零部件生产工艺、过程控制点及检验方法；
3、熟悉IATF16949质量体系，具备独立进行准入审核、PPAP审核及飞行审核的能力；
4、熟练运用QC、8D等质量工具；
5、具备较强的组织协调能力、团队精神和良好的沟通能力；
6、能够适应出差。"
790,电子工程师,电子元器件采购专员（采购IC+阻容）,8-15k,深圳-宝安区,1-3年-大专-采购管理-供应链管理-渠道梳理,1-3年-大专-采购管理-供应链管理-渠道梳理,深圳市罗吉达科技有限公司,专业技术服务-1-49人,深圳-宝安区,专业技术服务-1-49人,"职责描述：
1、为全球大型电子产品制造商EMS、OEM采购各类生产紧缺的电子元器件以及向内部销售推荐降低电子元器件采购成本方案；
2、电子元器件的搜寻、采购谈判及采购订单的执行；
3、负责收集和整理供应商的报价单，严格按照采购程序进行操作；
4、评估供应商的稳定供货及电子料品质的能力，做好采购物料跟催，保证物料的准时到达；
5、定期维护原供应商，根据公司业务需求及时开发和引进新供应商；
6、协助公司进行采购成本控制。
","任职要求：
1、有电子元器件行业采购工作经验1年以上，熟悉采购工作流程；
2、有一定的原厂、代理或者现货商渠道资源，如ADI/TI/MAXIM/ST/ON/NXP等优先；
3、大专及以上学历，电子和国际贸易类相关专业优先；
4、积极主动，责任心强，有优秀的沟通及谈判能力，有团队合作精神。
"
791,电子工程师,电子元器件销售工程师,11-22k·13薪,深圳-福田区,3-5年-大专-电销-会销-面销-商务渠道-销售运营,3-5年-大专-电销-会销-面销-商务渠道-销售运营,深圳市威宏盛电子有限公司,电子/半导体/集成电路-融资未公开-50-99人,深圳-福田区,电子/半导体/集成电路-融资未公开-50-99人,"为全球电子产品制造商提供各类生产紧缺的电子元器件（IC/MEMORYCHIPS/PASSIVE）；


岗位职责：
1、负责电子元器件产品的销售工作，开拓国内大型电子制造厂商客户，完成销售目标；
2、为客户推荐降低电子元器件采购成本方案，帮助客户处理多余库存；
3、维护客户，并向客户供应需要的产品以及相关的市场信息。

","岗位要求：
1、大专及以上学历；
2、熟悉电子元器件类产品，有IC、二极管、电容、电阻等销售经验者优先考虑；
3、具备3年及以上同行业销售经验，了解主流行业技术，具备独立完成各项工作任务的能力；
4、形象佳，性格外向、思维敏捷、有责任心具备良好的沟通表达能力以及积极上进的团队精神。"
792,电子工程师, 腾采通-电子元器件行业SaaS软件江苏区域销售,3-8k,苏州-昆山,经验不限-学历不限-电子元器件-网络销售-to B-IT/互联网/软件-腾采通-腾讯企点-SaaS软件-行业销售-区域销售-网络推广,经验不限-学历不限-电子元器件-网络销售-to B-IT/互联网/软件-腾采通-腾讯企点-SaaS软件-行业销售-区域销售-网络推广,昆山昱唯网络科技有限公司,互联网-其他-1-49人,苏州-昆山,互联网-其他-1-49人,,
793,电子工程师,销售（电子元器件）底薪+高提成+绩效,6-16k,深圳-宝安区,1-3年-大专-电子元器件,1-3年-大专-电子元器件,深圳市竣邦电子有限公司,电子/半导体/集成电路-1-49人,深圳-宝安区,电子/半导体/集成电路-1-49人,,
794,电子工程师,电子元器件采购主管/经理/总监,25-50k,深圳-福田区,5-10年-统招本科-成本控制-电子产品-团队管理-合同管理-供应商评估-供应商管理-质量管理-库存管理,5-10年-统招本科-成本控制-电子产品-团队管理-合同管理-供应商评估-供应商管理-质量管理-库存管理,安芯易电子商务(深圳)有限公司,电子/半导体/集成电路-500-999人,深圳-福田区,电子/半导体/集成电路-500-999人,"岗位职责：
1、管理采购团队：负责指导、管理和培养采购团队，确保采购团队能够高效执行采购流程，并与供应商建立良好的关系。
2、与销售团队配合：带领团队与销售团队配合，想销售所想，为销售提供专业的COST DOWN方案与技术支持，与销售一起完成每一张订单的完 美交付。
3、制定采购策略：敏锐感知内外部环境变化，并制定、优化采购策略，在保证采购质量和交货时间的基础上，确保公司采购成本最 低。
4、供应商管理：负责领导团队一起开拓供应渠道，严控供应商质量，甄选优质供应商，坚持挖掘第一手货源，并与供应商进行谈判，以获得最 好的价格和交货条件。
5、成本分析：分析和控制采购成本，并提出建议和计划以优化采购成本和效率。
6、合同管理：管理采购合同，包括评估供应商的风险和条款，以及确保合同履行。

7、库存管理：负责库存管理，确保物料库存水平符合公司要求。




","岗位要求：
1、教育背景：具备相关专业的本科及以上学位，如采购、物流、工商管理等，良好的英语听说读写能力。
2、工作经验：在电子元器件分销行业有5年及以上的采购经验，有2年以上的管理经验。
3、技能要求：精通采购流程，熟悉电子元器件市场，能对全球电子元器件供应的紧缺有敏锐的反应并作出相应的采购策略，具备优秀的谈判和沟通能力，善于处理问题和决策，具备领导能力。
4、职业素养：工作认真负责，具备良好的职业操守，善于团队合作和协调。"
795,电子工程师,电力电子元器件工程师,23-35k·15薪,上海,经验不限-统招本科,经验不限-统招本科,某大型汽车公司,汽车零部件及配件-融资未公开-2000-5000人,上海,汽车零部件及配件-融资未公开-2000-5000人,,
796,电子工程师,电子元器件工程师,25-55k,上海-嘉定区,5-10年-本科,5-10年-本科,理想汽车,整车制造-美股上市-10000人以上,上海-嘉定区,整车制造-美股上市-10000人以上,,
797,电子工程师,电子元器件主任,25-35k·16薪,嘉兴,1-3年-统招本科,1-3年-统招本科,某国内新能源上市公司,新能源-已上市-10000人以上,嘉兴,新能源-已上市-10000人以上,"岗位职责：
1，追踪电子料技术行业信息，技术发展方向，以及行业标杆企业供应商和产品运用情况，组织技术交流和新产品推介；参与研发设计选型，建立物料优选库；
2，负责电子料电子元器件物料新项目样品认证和环保资料收集、审核和上传，并能依据项目开发要求，获得较高性价比的合格样品，推荐优势供应商资源；
3，协助SQE进行供应商现场认证审核及年度审核，同时配合进行物料失效分析和处理物料异常
4，协助专家团进行物料成本分析和供应商成本控制，推动物料认证和品类各物料认证项目和标准的持续优化。
","任职资格：
1，电子/通讯/计算机等相关专业本科毕业，CET-4；
2，熟悉电子料制成或供应开发管理流程，从事2年以上电子类或电子元器件物料技术/生产工程师或开发工程师岗位工作；
3，为人正直诚实自律，工作认真负责，抗压能力强，擅于思考，并能在工作中寻找新方法新思路；
4，熟练运用日常办公软件，最好有SAP或SRM运用和操作经验。"
798,电子工程师,高级采购（电子元器件）,8-13k,深圳-福田区,5-10年-大专-电子元器件-芯片/半导体-供应商寻源,5-10年-大专-电子元器件-芯片/半导体-供应商寻源,深圳市创芯在线电子商务有限公司,批发/零售,深圳-福田区,批发/零售,"岗位职责：
1、负责电子元件的搜寻、与厂商业务谈判、议价、确认采购订单、追踪交期；
2、建立供应商采购关系，保证交易顺畅、维持良好的合作关系；
3、通过和内部销售的合作，为全球大型电子产品制造商采购各类生产紧缺的电子元器件，以及向内部销售推荐降低电子元器件采购成本方案；
4、定期进行开发进程汇报，完成上级领导交代的其他临时性任务；
5、跟进供货商合作中的优势分析、数据监测、交易量分析。


","任职资格：
1、有丰富资源物料品牌，TI ST ON FAIRCHILD NXP FREESCALE MICROCHIP MAXIM INFINEON 电源模块、连接器等等一些国际一线品牌者优先！
2、具备相关行业工作经验5年以上，对电子元器件、采购行业有一定的了解；
3、积极主动、逻辑性、责任心强、抗压能力强。"
799,电子工程师,日语外贸业务员/IC/芯片/电子元器件,15-30k,深圳-福田区,3-5年-本科-日语N1,3-5年-本科-日语N1,芯易库,电子/半导体/集成电路-其他-50-99人,深圳-福田区,电子/半导体/集成电路-其他-50-99人,"拥有熟练的日语说听读写能力，并作为工作语言，口语流利为硬性要求！

【岗位职责】
1、借助海关数据、领英、谷歌推广、展会、Email等渠道开发国外电子元器件贸易商、终端工厂、渠道商等。
2、参与商务谈判，合同签订及时对客户进行日常联络，跟进、落实、维护与反馈，维护良好客情关系;
3、与公司内部采购建立有效沟通，以处理好客户的各类元器件需求、报价、订单、交货及货款回收整套销售流程；
4、结合公司目标及自身能力制定个人目标，对目标进行有效管理，并达成月底、季度、年度销售目标;
5、完成上级交办的其他工作。

【","任职要求】
1、具备海外渠道开发能力、大客户开发经验，1年以上外贸业务销售经验;
2、具备良好的沟通与销售技巧，较强的自主开发新客户的能力，热爱外贸工作，有团队合作及开拓进取精神，做事踏实细心，责任心强、上进心强，抗压能力强;
3、电子元器件产品知识有了解，有IC电子元器件方面的销售经验，任何一项者优先录取；


【福利待遇】
1、工作时间：09:00-18:00，午休12:00-13:00，8小时，双休；
2、带薪假期：按国家节假日放假，正式员工享受带薪年假、婚假、产假等 ，满一年有5天带薪年假；
3、社保：含养老、医疗、工伤、失业、生育险（入职当月购买）；
4、公司福利：有节假日福利、全勤奖、年终奖 、旅游等，聚餐、K歌，还有不定时下午茶；
5、工作环境：5A级写字楼办公，内设冰箱、微波炉、咖啡机等。
6、出国参展：不定期安排国外电子展会等；
7、晋升通道：外贸业务—组长—主管—经理—总监—合伙人"
800,电子工程师,产品线经理/PM（新能源汽车、汽车电子方向电子元器件,20-30k,上海,1-3年-本科,1-3年-本科,某上海电子/半导体/集成电路公司,电子/半导体/集成电路-融资未公开-1-49人,上海,电子/半导体/集成电路-融资未公开-1-49人,"代理商电子元器件、测试工具仪器企业，希望是新能源汽车、汽车电子方向行业的人选
主要是对接上游工厂和为销售部门提供技术支持，以市场推广和业务为主

1、统筹产品线市场推广策略，达成产品线业绩目标;
2、开拓筛选产品线行业重点客户，重点推进;
3、维护良好原厂关系，定期汇报工作;
4、负责业务人员的产品线培训与推广指导。
","岗位要求：
1、本科及以上学历，电子及相关专业优先;
2、一年以上电子元器件行业业务经验；
3、具备良好沟通能力；
4、有责任心，敢于挑战，能承受较大压力；"
801,电子工程师,电子元器件采购经理/总监,25-50k,深圳-福田区,5-10年-本科-IC-芯片-电子元器件-芯片原厂,5-10年-本科-IC-芯片-电子元器件-芯片原厂,安芯易电子商务(深圳)有限公司,电子/半导体/集成电路-500-999人,深圳-福田区,电子/半导体/集成电路-500-999人,"岗位职责：
1、管理采购团队：负责指导、管理和培养采购团队，确保采购团队能够高效执行采购流程，并与供应商建立良好的关系。
2、与销售团队配合：带领团队与销售团队配合，想销售所想，为销售提供专业的COST DOWN方案与技术支持，与销售一起完成每一张订单的完美交付。
3、制定采购策略：敏锐感知内外部环境变化，并制定、优化采购策略，在保证采购质量和交货时间的基础上，确保公司采购成本最低。
4、供应商管理：负责领导团队一起开拓供应渠道，严控供应商质量，甄选优质供应商，坚持挖掘第一手货源，并与供应商进行谈判，以获得最好的价格和交货条件。
5、成本分析：分析和控制采购成本，并提出建议和计划以优化采购成本和效率。
6、合同管理：管理采购合同，包括评估供应商的风险和条款，以及确保合同履行。
7、库存管理：负责库存管理，确保物料库存水平符合公司要求。

","岗位要求：
1、教育背景：具备相关专业的本科及以上学位，如采购、物流、工商管理等，良好的英语听说读写能力。
2、工作经验：在电子元器件分销行业有5年及以上的采购经验，有2年以上的管理经验。
3、技能要求：精通采购流程，熟悉电子元器件市场，能对全球电子元器件供应的紧缺有敏锐的反应并作出相应的采购策略，具备优秀的谈判和沟通能力，善于处理问题和决策，具备领导能力。
4、职业素养：工作认真负责，具备良好的职业操守，善于团队合作和协调。"
