序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
810,通信技术工程师,整机开发工程师,10-25k,佛山,3-5年-本科,3-5年-本科,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山,通信设备-沪深A股上市-2000-5000人,,"任职要求：
1、电磁场、射频或通信电子相关专业本科及以上学历；
2、5年及以上天线研发工作经验，能独立开发项目，海外产品开发经历优先；
3、熟悉HFSS/CST/AWR/ADS等仿真软件，能熟练的看懂各种机械图纸，具备一定的工艺、工程经验；
4、熟悉共轴基站天线，肩并肩常规多频阵列实现方法；开发产品成功批量；
5、熟悉整机产品可靠性测试，能指导工程师排查互调、S参数、方向图异常状况；

职位描素：
1、负责基站天线整体开发方案设计和仿真、及电性能验证工作；
2、设计方案所采用物料的选用和成本控制；
3、项目开发难点攻克、进度异常处理工作；"
811,通信技术工程师,工艺/制程工程师(PE),8-15k,佛山,3-5年-大专,3-5年-大专,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山,通信设备-沪深A股上市-2000-5000人,,"任职要求：
1、大专及以上学历，机械自动化及通信专业等，具备大型制造企业2年以上研发新项目工艺主导经验；
2、具备主持并制定工艺流程和新产品转产工艺流程、项目人员配置等经验
3、对成本预算、控制、工业自动化的认知和实际经验。
4、能独立对重点项目的跟进与协调，
5、有非标设备设计及模具设计管理能力优先

职位描素：
1、参与项目前期的项目立项、可行性分析等工作；
2、负责项目的结构设计评定与部分产品的结构改善、工艺设计工作。
3、负责新产品、新技术、新工艺、新材料的评审与实施计划。
4、负责模具治具等方案设计与评估。"
812,通信技术工程师,核价工程师,5-7k·13薪,佛山-三水区,1-3年-本科-定价分析-成本核算-成本管理-财务核算,1-3年-本科-定价分析-成本核算-成本管理-财务核算,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山-三水区,通信设备-沪深A股上市-2000-5000人,"（1）工作职责：
1、负责进行物料成本核算的预测、计划、控制、分析；
2、负责收集、分析、核定采购物品价格信息，及时归档整理核价资料；
3、负责分析采购物品的市场行情，并及时调整采购价格和策略，控制采购物料成本；
4、定期对采购下单的情况进行监控；
5、参与开发新供应商的考察和评估；
6、完成总经办交办的其他工作任务。

（2）","任职资格：
1、本科及以上学历，财会类专业优先；
2、有一年以上核价工作经验；
3、对数据敏感，有较强的价格核算能力；
4、熟悉操作办公软件；
5、沟通能力强、抗压能力强；
6、细心严谨，具备较强的保密意识及良好的职业道德。
"
813,通信技术工程师,基站研发工程师,10-20k,佛山,3-5年-本科,3-5年-本科,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山,通信设备-沪深A股上市-2000-5000人,    ,"任职要求：
      1、电磁场、射频或通信电子相关专业硕士及以上学历；
      2、3年及以上天线平台开发工作经验，能独立开发移相器、超宽带振子，平台成功应用于系列化整机产品；
      3、熟悉HFSS/CST/AWR/ADS等仿真软件，能熟练的看懂各种机械图      纸，具备一定的工艺、工程经验；
      4、团队领导优先！
      职位描素：     
 1、负责移相器、超宽带振子开发设计和仿真、及电性能验证，使平台成功应用于系列化整机产品；   
  2、设计方案所采用物料的选用和成本控制；    
  3、项目开发难点攻克、进度异常处理工作；  "
814,通信技术工程师,基站天线研发工程师,12-24k,佛山,3-5年-大专,3-5年-大专,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山,通信设备-沪深A股上市-2000-5000人,,"任职要求：
1、4年及以上天线研发工作经验，能独立开发项目； 天线射频理论基础良好。熟悉电磁场与电磁波、微波电路、天线原理的基础理论；
2、熟悉场馆赋形天线、板状天线、集束天线、多波束天线开发，熟悉小基站天线开发，了解内置天线开发，有book、CPE、lampsite、场馆等项目开发经验优先；
3、熟悉设计、仿真、加工、测试的流程。具有独立设计开发天线或射频电路的能力则更优；
4、熟练使用HFSS、CST等三维电磁场仿真软件，了解ADS、AWR等其中一款电路仿真软件的使用；
5、熟悉矢量网络分析仪、信号源等仪器操作；
6、具有良好的沟通表达能力及动手能力，抗压能力;
职位描素：
1、 根据项目需求，参与评估天线或射频指标及方案，制定开发计划
2、天线射频仿真、设计及样品测试、性能调试
3、 配合完成整机结构的设计工作
4、 客户提供技术支持，项目开发难点攻克、进度异常处理工作；"
815,通信技术工程师,基站天线电性能工程师,7-12k,佛山,1-3年-本科-天线-AWR-CST-HFSS,1-3年-本科-天线-AWR-CST-HFSS,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山,通信设备-沪深A股上市-2000-5000人,,"岗位要求：
1、电磁场、微波、射频或通信电子相关专业本科以上学历
2、三年以上基站天线设计开发经验，具有独立设计开发天线能力
3、熟练使用网络分析仪、互调仪等设备
4、熟练使用办公室， hfss或cst、AWR等仿真软件
5、具有良好的沟通表达能力
岗位职责：
1、 根据天线指标，独立提出天线方案，能够把控时间进度
2、 天线的性能评估、仿真和设计
3、天线电气性能调试和测试
4、解决项目研发各阶段的天线性能问题
5、向相关部门及客户提供技术支持
6、负责设计开发等技术文档的整理和总结"
816,通信技术工程师,微波天线工程师,薪资面议,深圳,1-3年-本科-微波射频-微波通信-天线设计-天线研发,1-3年-本科-微波射频-微波通信-天线设计-天线研发,盛路通信,通信设备-沪深A股上市-2000-5000人,深圳,通信设备-沪深A股上市-2000-5000人,"职责描述：
1、负责微波天线或微波器件开发设计和仿真、及电性能验证工作；
2、设计方案所采用物料的选用和成本控制；
3、项目开发难点攻克、进度异常处理工作。

","任职要求：
1、电磁场、微波，射频或通信电子相关专业本科及以上学历；
2、2年以上天线研发工作经验，能独立开发项目；
3、熟悉HFSS/CTS/AWR/等仿真软件，能熟练地看懂各种机械图纸，具备一定的工艺、工程经验；
4、熟练使用网络分析仪等设备。"
817,通信技术工程师,结构专家,薪资面议,广州,5-10年-学历不限-机械设计-cad-力学分析,5-10年-学历不限-机械设计-cad-力学分析,盛路通信,通信设备-沪深A股上市-2000-5000人,广州,通信设备-沪深A股上市-2000-5000人,,
818,通信技术工程师,射频器件技术专家,薪资面议,广州,经验不限-博士-射频电路-功率放大器-军工-微波电路-通讯系统,经验不限-博士-射频电路-功率放大器-军工-微波电路-通讯系统,盛路通信,通信设备-沪深A股上市-2000-5000人,广州,通信设备-沪深A股上市-2000-5000人,"岗位职责：
1、负责公司军工电子方面、无源射频电子方向的新产品研究及公司难题攻关；
2、作为项目负责人，对项目进行立项研究并落地。

","任职资格：
1、博士学历；
2、微波电磁场/雷达/电子对抗/信号处理等相关专业；
3、对各类微波器件、多功能微波组件、小型分机、开关组件、射频电路等有相关研究经验。"
819,通信技术工程师,外贸主管,10-20k,佛山-三水区,5-10年-本科-贸易/进出口-经济学,5-10年-本科-贸易/进出口-经济学,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山-三水区,通信设备-沪深A股上市-2000-5000人,"岗位职责
1.开拓国际市场，根据公司决策方针制定中长期外贸业务规划与战略并协调实施；
2.负责市场分析及管理,海外市场诉求和经济环境，及时掌握工厂生产动态，了解供求情况，做好风险控制；
3.负责产品的海外市场推广，客户开发、维护、档案建立和管理工作；
4.负责渠道拜访洽谈，商务谈判，合同签订、跟进、执行；
5.扩充外贸业务团队, 持续提升部门业务能力。
","任职要求
1.本科及以上学历，英语、国际贸易等相关专业，5年以上外贸及相关业务工作经验；
2.精通英语口语，优秀的书面表达能力，具备通信天线行业工作经验者优先，有海外市场资源者优先；
3.具有市场谋略和规划能力，有开拓精神和公关合作能力，有较强的逻辑分析能力和市场大局观；
4.良好的人际交往和谈判能力，良好的沟通、协调、组织能力，富有团队精神。"
820,通信技术工程师,自动控制工程师/技术员,薪资面议,佛山-三水区,3-5年-大专,3-5年-大专,盛路通信,通信设备-沪深A股上市-2000-5000人,佛山-三水区,通信设备-沪深A股上市-2000-5000人,"岗位职责：
1、能够独力完成电气原理图、PLC编程设计，自动化设备的电气设计；电气部分零部件的选型设计；对西门子PLC编程设计者可优先水靠虑。
2、组织指导设备电气系统及仪表的安装、调试和验收； 
3、负责设备现场的安装、调试、维修和技术支持； 
4、根据技术要求进行系统设计和参数调试，及时处理和解决电气方面的问题； 
5、负责设备电路设计和编写控制程序； 
6、完成上级交办的其他工作。 
","任职要求：
1、专科及以上学历，电气自动化、工业自动化、机电一体化或相关专业； 
2、能够读懂各类电路图，熟悉设计规范及标准，熟悉各类电气设备、仪器仪表的结构及工作原理； 
3、能够绘制工艺图及部分施工、电气图，能够独立分析、判断并处理各种电气、仪表类故障，能够控制并组织执行电器类、仪表类的检修计划和技改计划； 
4、具有3年以上自动化设计、安装及自动控制系统开发、编程、测试工作经验，能熟练绘制电气图纸； 
5、精通主流三菱、松下PLC编程与控制，能独立设计、调试及测试控制程序。若在精通主流三菱、松下PLC编程设计基础上、对西门子PLC编程设计者可优先水靠虑。 
6、熟悉电气布线、电气控制柜设计、电器部件选型，对气动、液压执行机构和电磁控制系统有一定了解；"
