序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
220,算法工程师,嵌入式软件工程师,17-30k·14薪,深圳-龙华区,1-3年-本科-C语言-嵌入式软件开发-单片机-传感器-sensor-驱动开发-STM32-ARM-RISC-V-RTOS,1-3年-本科-C语言-嵌入式软件开发-单片机-传感器-sensor-驱动开发-STM32-ARM-RISC-V-RTOS,芯璨科技,电子/半导体/集成电路-A轮-50-99人,深圳-龙华区,电子/半导体/集成电路-A轮-50-99人,,
221,算法工程师,Golang开发工程师,20-35k,长春,5-10年-大专-后端开发-网络开发-架构设计-Golang-LabVIEW-C++,5-10年-大专-后端开发-网络开发-架构设计-Golang-LabVIEW-C++,某国内互联网上市公司,互联网-已上市-50-99人,长春,互联网-已上市-50-99人,"岗位职责：
1、负责项目的设计架构与业务目标，参与设计并实现高稳定高并发高可用Web后端RPC服务组件；
2、参与需求评审和实现设计，与其他岗位成员配合将需求完成落地；
3、具备结果导向思维，明确业务上线目的，保障负责模块高效、稳定的运行；
4、具有较强的安全意识，保护好各类线上环境的密钥、登录凭证、连接地址等敏感信息；
5、参与项目的实施对接，过程中自己负责的时间段内应做到及时回应、及时响应、及时处理。

","任职要求：
1、5年以上后端开发经验，至少3年以上Golang公司项目开发经验；
2、精通Go语言、了解其runtime、协程、GC、Channel等内部机制，对Linux操作系统有较深理解；
3、数学或计算机相关专业出身，有较强的数据结构与算法功底，充分理解TCP/UDP、HTTP等网络协议内容；
4、熟悉后端开发中常用架构（如微服务、服务网格等），熟练使用常用中间件于开发工具；
5、有C/C++项目经验者优先；
6、需要有高并发项目经验"
222,算法工程师,前端开发,20-40k·15薪,北京-海淀区,经验不限-统招本科,经验不限-统招本科,某深圳大型通信设备公司,通信设备-融资未公开-10000人以上,北京-海淀区,通信设备-融资未公开-10000人以上,,
223,算法工程师,C++后端主程,35-50k·13薪,广州,5-10年-统招本科-游戏-c++-lua-算法-linux-java-socket-数据库,5-10年-统招本科-游戏-c++-lua-算法-linux-java-socket-数据库,广州四三九九游戏,游戏-融资未公开-1000-2000人,广州,游戏-融资未公开-1000-2000人,"C++服务器端主程
岗位职责
1、设计面向海量用户的游戏服务器端框架，用C++/lua语言实现关键框架代码；
2、负责服务器端架构设计、模块划分、团队合作和人员分工；
3、协调与客户端、策划、公司其他技术支持部门之间的关系；
4、开展部门培训与新人培养，搭建人才梯队，对于技术难题负责组织攻关。

","任职要求
1、本科及以上学历，计算机、软件工程相关专业；
2、3年以上网络游戏/互联网大型项目服务器端经验，至少参与1款完整项目的制作；
3、精通C/C++/Java，精通至少一种常用数据库的设计、开发与优化；
4、精通Linux环境，精通数据结构与算法、Socket编程、多线程编程等；
5、熟悉大容量、高并发、高性能的分布式应用系统开发原理；
6、热爱游戏行业，具有良好的沟通推动、技术攻坚能力，良好的带队管理能力。"
224,算法工程师,C++(全额五险一金+双休）,18-35k·15薪,西安-雁塔区,经验不限-统招本科-C++-C语言,经验不限-统招本科-C++-C语言,某深圳大型通信设备公司,通信设备-融资未公开-10000人以上,西安-雁塔区,通信设备-融资未公开-10000人以上,,
225,算法工程师,研发经理 (会议系统),16-18k,广州-海珠区,5-10年-学历不限-技术支持-软件开发-团队管理,5-10年-学历不限-技术支持-软件开发-团队管理,某国内大型电子/半导体/集成电路公司,电子/半导体/集成电路-战略融资-500-999人,广州-海珠区,电子/半导体/集成电路-战略融资-500-999人,"岗位职责:
(1)熟悉会议系统及周边产品研发从市场调研、需求分析、可行性评估、立项、产品开发实现的完整流程:(2)负责会议系统及周边产品的开发、技术预研、生产技术指导、工程技术指导、技术培训;3)负责会议系统及周边产品(中控矩阵、大屏、无纸化会议系统等)OEM/ODM技术指导、协助采购部门选型及技术判定:(4)日常对研发团队进行有效管理:
(5)其他公司要求交办的事项;
","任职要求:
(1)统招本科及以上学历，计算机、软件工程、电子、自动化等相关专业:(2)掌握计算机体系与结构、软件工程、数据结构与算法的知识:(3)练掌握C与C++语言，熟悉WPF框架及开发环境，掌握TCP/IP协议(4)练掌握SQL或MYSQL数据库应用:
5)练掌握常见嵌入式操作系统、练掌握主流CortexMOM3/M4架构32位单片机、Keiluv5开发环境、AD电路板设计软件6)有五年以上会议系统产品开发经验，熟悉会议管理软件、音视频系统经验者优先(7)有三年以上研发团队管理经验和项目管理经验"
226,算法工程师,固件工程师,11-19k·14薪,广州-黄埔区,1-3年-统招本科-C/C++-SSD-嵌入式开发-固态硬盘,1-3年-统招本科-C/C++-SSD-嵌入式开发-固态硬盘,建兴储存,计算机硬件-100-499人,广州-黄埔区,计算机硬件-100-499人,"岗位内容：
1. 基于ARC、ARM等处理器的代码设计和调试；
2. SSD固件程序(Firmware)设计（SATA, PCIe, NVme协议接口驱动或FTL算法等）；
3. SSD固件功能性能优化。

","岗位要求：
1. 本科及以上学历，计算机、通信、电子、自动化等相关专业； 
2. 熟练掌握C/C++语言，熟悉数据结构与算法分析，学习能力强；
3. 有SSD开发相关工作经验。"
227,算法工程师,高性能计算/异构计算,100-150k·15薪,深圳,5-10年-统招本科-深度学习框架-算法优化-异构计算-高性能计算-推理引擎,5-10年-统招本科-深度学习框架-算法优化-异构计算-高性能计算-推理引擎,某知名企业,互联网/电商-融资未公开-10000人以上,深圳,互联网/电商-融资未公开-10000人以上,,
228,算法工程师,游戏玩法系统工程师,10-15k,上海-徐汇区,1-3年-统招本科-系统开发-功能开发-内容开发,1-3年-统招本科-系统开发-功能开发-内容开发,德科信息,互联网-战略投资-5000-10000人,上海-徐汇区,互联网-战略投资-5000-10000人,,
229,算法工程师, TouchDesigner动效师,15-30k,北京-通州区,经验不限-本科,经验不限-本科,某北京专业技术服务公司,专业技术服务-1-49人,北京-通州区,专业技术服务-1-49人,"
岗位职责：
1.	实时交互视觉特效制作及交互程序开发；
2.	可以根据项目需要完成特效制作；
3.	能够与艺术总监&导演沟通，并实现需求效果。
","任职资格：
1)	熟知当下流行的视觉动效趋势，具备良好动画节奏感，掌握运动规律，能制作常见特效（粒子特效/shader特效）者优先；
2)	熟悉实时特效制作工具Notch/TouchDesigner；
3)	熟悉创意编程工具Processing/p5js/OpenFrameworks者优先；
4)	熟悉三维软件UE引擎/Blender/C4D者优先；
5)	有C++/Java/Python/JavaScript/HTML5等其他常见语言开发经验，数据结构与算法基础扎实者优先；
6)	有良好的英语阅读能力，对交互艺术/新媒体艺术有了解研究者优先。"
230,算法工程师,JAVA高级工程师,20-25k·14薪,北京,3-5年-学历不限-系统开发-后端开发-框架开发-框架设计-架构设计-JVM-消息队列-PHP-Java,3-5年-学历不限-系统开发-后端开发-框架开发-框架设计-架构设计-JVM-消息队列-PHP-Java,某AI智能科技公司,人工智能-融资未公开-100-499人,北京,人工智能-融资未公开-100-499人,"岗位职责：
1.参与后端服务功能的调研，规划以及开发
2.承担相关组件开发，负责公司内部已上线业务的维护
3.深入发掘业务需求，为项目开发提供架构设计
4.持续优化改进技术平台


","任职要求：
1.本科及以上学历，计算机或相关专业
2.5年及以上 java 开发工作经验
3.具有扎实的 java 技术功底，深入理解 JVM 原理、有多线程编程编程、高并发系统开发经验的优先考虑
4.熟悉主流开源框架，如：Spring、springboot、springMVC、myBatis、Maven 等
5.熟悉常用数据结构与算法，熟悉 linux 基础操作以及常用的命令和工具
6.熟练使用掌握 java、golang、python至少一门编程语言，有 php 开发经验者优先
7.熟悉分布式系统的设计与应用，熟悉缓存、消息中间件、负载均衡等机制和实现
8.熟悉Hadoop技术栈者，有意从事大数据核心组件研发者优先 "
231,算法工程师,性能分析工具研发工程师,25-40k,杭州-余杭区,经验不限-本科-数据开发-C++,经验不限-本科-数据开发-C++,字节跳动,互联网-其他-10000人以上,杭州-余杭区,互联网-其他-10000人以上,"工作职责：
1、开发数据中心架构下的静态及动态语言性能分析工具，用于发现数据中心的集中式代码热点；
2、改造已有开源工具来适配数据中心常态化及对业务无损的性能分析采集需求；
3、维护和迭代传统单机版本的性能刻画、性能分析、代码执行追踪及调试工具，并适应新的CPU架构（ARM64及RISC-V）。
","任职要求：
1、熟悉计算机体系结构、操作系统原理；
2、熟悉下列任意其一或多种工具的原理实现，并阅读过核心实现代码：
  （1） Linux kernel perf_event/Linux perf tool；
  （2）Binutils；
  （3）Java Async Profiler；
  （4）JVisualVM/JConsole/JVMTI。
3、熟练数据结构与算法，熟练使用C/C++/Java/Python/Go其中之一。"
232,算法工程师,量化开发工程师,20-40k·18薪,杭州,经验不限-统招本科-C++-Linux,经验不限-统招本科-C++-Linux,杭州龙旗科技,基金/证券/期货-C轮-50-99人,杭州,基金/证券/期货-C轮-50-99人,"职责描述：
- 参与投资研究平台的设计，开发与维护。
- 参与优化公司策略研究平台的框架与性能。
- 协助公司策略研究体系的完善与工具链的开发。
","任职要求：
- 知名院校计算机相关专业本科以上学历。
- 有良好的代码编写习惯；精通C/C++、 Python、Go 等至少一门编程语言；拥有大数据项目经验者优先；
- 熟悉常见数据库使用，如SQL Server/MySQL/MongoDB等。
- 熟悉Linux 开发环境，熟悉常用算法与数据结构。
- 勤于思考，逻辑清晰，具备较强的学习能力和解决问题的能力。
- 具备机器学习，数理统计，分布式计算，平台开发 等相关知识均是加分项。"
233,算法工程师,资深slam算法,30-60k·15薪,北京,3-5年-学历不限-系统开发-车载导航-传感器-激光雷达,3-5年-学历不限-系统开发-车载导航-传感器-激光雷达,某科技公司,计算机软件-D轮及以上-5000-10000人,北京,计算机软件-D轮及以上-5000-10000人,,
234,算法工程师,linux c++开发工程师,40-70k·14薪,北京-朝阳区,经验不限-统招本科-交易系统,经验不限-统招本科-交易系统,JoinQuant,计算机软件-50-99人,北京-朝阳区,计算机软件-50-99人,"岗位职责:

实现高并发低延迟且稳定可靠的交易系统,极速处理下单/撤单/回报等信息,支撑每年万亿级交易额;

实现极速稳定的行情系统,以极低延迟处理大量的实时行情数据;

设计并实现高效的T0/拆单算法交易模块;

","岗位要求:

985/211以上学历

熟悉C++语言

熟悉linux c++服务器编程,有一年以上经验

掌握计算机底层原理，比如操作系统/数据库/网络等

编写代码严谨稳健，出现Bug的概率较低

掌握常用数据结构与算法"
